PRISM Time Series Data
Locations: 11
"Climate variables: tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2025-03-01 - 2025-09-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-May-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,tmin (degrees F),tmean (degrees F),tmax (degrees F)
UCLA,-118.4429,34.0714,696,2025-07-24,56.4,65.8,75.1
UCLA,-118.4429,34.0714,696,2025-07-25,56.0,65.7,75.3
UCLA,-118.4429,34.0714,696,2025-07-26,55.9,64.9,73.9
UCLA,-118.4429,34.0714,696,2025-07-27,56.8,65.7,74.7
UCLA,-118.4429,34.0714,696,2025-07-28,56.9,65.1,73.3
UCLA,-118.4429,34.0714,696,2025-07-29,57.3,66.5,75.7
UCLA,-118.4429,34.0714,696,2025-07-30,57.3,67.4,77.5
UCLA,-118.4429,34.0714,696,2025-07-31,57.9,68.6,79.4
UCLA,-118.4429,34.0714,696,2025-08-01,57.8,68.9,80.1
UCLA,-118.4429,34.0714,696,2025-08-02,57.1,67.3,77.4
UCLA,-118.4429,34.0714,696,2025-08-03,56.2,67.0,77.7
UCLA,-118.4429,34.0714,696,2025-08-04,57.2,67.9,78.6
UCLA,-118.4429,34.0714,696,2025-08-05,58.8,68.6,78.4
UCLA,-118.4429,34.0714,696,2025-08-06,59.8,70.8,81.8
UCLA,-118.4429,34.0714,696,2025-08-07,61.1,73.4,85.8
UCLA,-118.4429,34.0714,696,2025-08-08,62.7,76.1,89.4
UCLA,-118.4429,34.0714,696,2025-08-09,60.4,73.1,85.7
UCLA,-118.4429,34.0714,696,2025-08-10,60.0,69.9,79.8
UCLA,-118.4429,34.0714,696,2025-08-11,59.8,70.5,81.2
UCLA,-118.4429,34.0714,696,2025-08-12,59.8,69.9,79.9
UCLA,-118.4429,34.0714,696,2025-08-13,60.6,69.9,79.1
UCLA,-118.4429,34.0714,696,2025-08-14,61.9,69.4,76.9
UCLA,-118.4429,34.0714,696,2025-08-15,62.3,68.0,73.7
UCLA,-118.4429,34.0714,696,2025-08-16,63.0,69.5,76.1
UCLA,-118.4429,34.0714,696,2025-08-17,60.9,67.5,74.1
UCLA,-118.4429,34.0714,696,2025-08-18,61.1,69.6,78.2
UCLA,-118.4429,34.0714,696,2025-08-19,60.4,70.1,79.9
UCLA,-118.4429,34.0714,696,2025-08-20,60.9,72.0,83.1
UCLA,-118.4429,34.0714,696,2025-08-21,63.7,74.8,86.0
UCLA,-118.4429,34.0714,696,2025-08-22,66.2,78.3,90.3
UCLA,-118.4429,34.0714,696,2025-08-23,66.1,78.2,90.3
UCLA,-118.4429,34.0714,696,2025-08-24,65.6,79.1,92.6
UCLA,-118.4429,34.0714,696,2025-08-25,64.4,74.3,84.3
UCLA,-118.4429,34.0714,696,2025-08-26,63.1,73.7,84.3
UCLA,-118.4429,34.0714,696,2025-08-27,60.7,71.0,81.3
UCLA,-118.4429,34.0714,696,2025-08-28,61.2,74.7,88.3
UCLA,-118.4429,34.0714,696,2025-08-29,63.7,74.2,84.6
UCLA,-118.4429,34.0714,696,2025-08-30,64.5,76.9,89.3
UCLA,-118.4429,34.0714,696,2025-08-31,65.0,76.7,88.4
UCLA,-118.4429,34.0714,696,2025-09-01,65.3,76.1,87.0

Whitter,-118.0291,33.9776,197,2025-03-01,53.6,63.9,74.2
Whitter,-118.0291,33.9776,197,2025-03-02,52.8,57.4,62.1
Whitter,-118.0291,33.9776,197,2025-03-03,45.7,53.5,61.4
Whitter,-118.0291,33.9776,197,2025-03-04,43.7,53.7,63.7
Whitter,-118.0291,33.9776,197,2025-03-05,47.6,58.0,68.4
Whitter,-118.0291,33.9776,197,2025-03-06,46.7,52.3,58.0
Whitter,-118.0291,33.9776,197,2025-03-07,42.2,48.8,55.4
Whitter,-118.0291,33.9776,197,2025-03-08,41.2,52.0,62.7
Whitter,-118.0291,33.9776,197,2025-03-09,44.2,56.2,68.2
Whitter,-118.0291,33.9776,197,2025-03-10,47.0,60.6,74.3
Whitter,-118.0291,33.9776,197,2025-03-11,47.3,59.4,71.4
Whitter,-118.0291,33.9776,197,2025-03-12,52.4,56.4,60.4
Whitter,-118.0291,33.9776,197,2025-03-13,49.5,55.5,61.4
Whitter,-118.0291,33.9776,197,2025-03-14,44.5,50.5,56.5
Whitter,-118.0291,33.9776,197,2025-03-15,42.8,46.7,50.5
Whitter,-118.0291,33.9776,197,2025-03-16,43.7,54.3,65.0
Whitter,-118.0291,33.9776,197,2025-03-17,45.9,57.7,69.6
Whitter,-118.0291,33.9776,197,2025-03-18,45.1,55.4,65.6
Whitter,-118.0291,33.9776,197,2025-03-19,43.4,55.3,67.1
Whitter,-118.0291,33.9776,197,2025-03-20,48.7,63.6,78.5
Whitter,-118.0291,33.9776,197,2025-03-21,49.1,60.7,72.2
Whitter,-118.0291,33.9776,197,2025-03-22,49.2,62.8,76.4
Whitter,-118.0291,33.9776,197,2025-03-23,50.4,61.7,73.0
Whitter,-118.0291,33.9776,197,2025-03-24,52.3,62.7,73.2
Whitter,-118.0291,33.9776,197,2025-03-25,53.2,70.1,87.0
Whitter,-118.0291,33.9776,197,2025-03-26,53.1,63.6,74.2
Whitter,-118.0291,33.9776,197,2025-03-27,54.9,58.4,61.9
Whitter,-118.0291,33.9776,197,2025-03-28,53.7,60.7,67.7
Whitter,-118.0291,33.9776,197,2025-03-29,52.2,59.3,66.5
Whitter,-118.0291,33.9776,197,2025-03-30,50.7,58.3,66.0
Whitter,-118.0291,33.9776,197,2025-03-31,53.3,58.7,64.2
Whitter,-118.0291,33.9776,197,2025-04-01,47.1,55.7,64.4
Whitter,-118.0291,33.9776,197,2025-04-02,43.5,53.5,63.4
Whitter,-118.0291,33.9776,197,2025-04-03,42.5,52.6,62.8
Whitter,-118.0291,33.9776,197,2025-04-04,44.3,53.8,63.2
Whitter,-118.0291,33.9776,197,2025-04-05,44.3,57.5,70.6
Whitter,-118.0291,33.9776,197,2025-04-06,47.2,62.9,78.5
Whitter,-118.0291,33.9776,197,2025-04-07,48.2,64.5,80.7
Whitter,-118.0291,33.9776,197,2025-04-08,46.5,61.4,76.3
Whitter,-118.0291,33.9776,197,2025-04-09,49.6,63.2,76.9
Whitter,-118.0291,33.9776,197,2025-04-10,50.2,65.3,80.5
Whitter,-118.0291,33.9776,197,2025-04-11,50.3,66.0,81.6
Whitter,-118.0291,33.9776,197,2025-04-12,52.0,67.0,82.0
Whitter,-118.0291,33.9776,197,2025-04-13,55.0,63.7,72.3
Whitter,-118.0291,33.9776,197,2025-04-14,52.7,61.3,69.9
Whitter,-118.0291,33.9776,197,2025-04-15,49.4,59.7,70.1
Whitter,-118.0291,33.9776,197,2025-04-16,51.8,58.4,65.1
Whitter,-118.0291,33.9776,197,2025-04-17,54.4,58.5,62.7
Whitter,-118.0291,33.9776,197,2025-04-18,53.6,56.9,60.2
Whitter,-118.0291,33.9776,197,2025-04-19,46.9,53.5,60.0
Whitter,-118.0291,33.9776,197,2025-04-20,46.6,59.2,71.8
Whitter,-118.0291,33.9776,197,2025-04-21,47.3,60.5,73.7
Whitter,-118.0291,33.9776,197,2025-04-22,48.1,60.3,72.5
Whitter,-118.0291,33.9776,197,2025-04-23,52.2,60.1,68.0
Whitter,-118.0291,33.9776,197,2025-04-24,56.4,59.0,61.6
Whitter,-118.0291,33.9776,197,2025-04-25,51.3,58.8,66.4
Whitter,-118.0291,33.9776,197,2025-04-26,49.5,56.0,62.6
Whitter,-118.0291,33.9776,197,2025-04-27,45.3,52.4,59.6
Whitter,-118.0291,33.9776,197,2025-04-28,45.9,53.2,60.5
Whitter,-118.0291,33.9776,197,2025-04-29,48.1,57.3,66.6
Whitter,-118.0291,33.9776,197,2025-04-30,48.4,60.7,73.0
Whitter,-118.0291,33.9776,197,2025-05-01,57.2,63.5,69.9
Whitter,-118.0291,33.9776,197,2025-05-02,55.3,63.0,70.6
Whitter,-118.0291,33.9776,197,2025-05-03,58.6,63.8,68.9
Whitter,-118.0291,33.9776,197,2025-05-04,56.9,59.6,62.3
Whitter,-118.0291,33.9776,197,2025-05-05,56.5,57.9,59.2
Whitter,-118.0291,33.9776,197,2025-05-06,56.0,58.9,61.8
Whitter,-118.0291,33.9776,197,2025-05-07,56.7,59.0,61.3
Whitter,-118.0291,33.9776,197,2025-05-08,51.8,61.6,71.5
Whitter,-118.0291,33.9776,197,2025-05-09,50.9,66.1,81.3
Whitter,-118.0291,33.9776,197,2025-05-10,53.2,72.3,91.4
Whitter,-118.0291,33.9776,197,2025-05-11,55.9,77.3,98.7
Whitter,-118.0291,33.9776,197,2025-05-12,56.9,72.5,88.0
Whitter,-118.0291,33.9776,197,2025-05-13,52.7,61.4,70.2
Whitter,-118.0291,33.9776,197,2025-05-14,49.7,58.8,67.9
Whitter,-118.0291,33.9776,197,2025-05-15,49.9,61.1,72.2
Whitter,-118.0291,33.9776,197,2025-05-16,51.5,62.7,74.0
Whitter,-118.0291,33.9776,197,2025-05-17,59.0,65.1,71.3
Whitter,-118.0291,33.9776,197,2025-05-18,54.0,58.6,63.1
Whitter,-118.0291,33.9776,197,2025-05-19,52.2,61.0,69.7
Whitter,-118.0291,33.9776,197,2025-05-20,51.0,66.2,81.4
Whitter,-118.0291,33.9776,197,2025-05-21,53.8,70.7,87.7
Whitter,-118.0291,33.9776,197,2025-05-22,56.3,72.2,88.2
Whitter,-118.0291,33.9776,197,2025-05-23,58.1,69.5,80.9
Whitter,-118.0291,33.9776,197,2025-05-24,61.4,67.7,74.1
Whitter,-118.0291,33.9776,197,2025-05-25,58.9,65.1,71.3
Whitter,-118.0291,33.9776,197,2025-05-26,58.1,65.3,72.6
Whitter,-118.0291,33.9776,197,2025-05-27,58.2,65.9,73.7
Whitter,-118.0291,33.9776,197,2025-05-28,62.7,69.4,76.1
Whitter,-118.0291,33.9776,197,2025-05-29,62.1,65.9,69.7
Whitter,-118.0291,33.9776,197,2025-05-30,57.3,66.2,75.0
Whitter,-118.0291,33.9776,197,2025-05-31,58.3,76.6,94.8
Whitter,-118.0291,33.9776,197,2025-06-01,58.0,73.1,88.2
Whitter,-118.0291,33.9776,197,2025-06-02,59.5,72.6,85.6
Whitter,-118.0291,33.9776,197,2025-06-03,59.5,68.8,78.1
Whitter,-118.0291,33.9776,197,2025-06-04,59.8,66.7,73.6
Whitter,-118.0291,33.9776,197,2025-06-05,60.9,67.0,73.0
Whitter,-118.0291,33.9776,197,2025-06-06,59.3,67.3,75.3
Whitter,-118.0291,33.9776,197,2025-06-07,61.6,67.3,73.0
Whitter,-118.0291,33.9776,197,2025-06-08,58.5,65.8,73.0
Whitter,-118.0291,33.9776,197,2025-06-09,58.0,67.0,76.0
Whitter,-118.0291,33.9776,197,2025-06-10,60.8,67.3,73.8
Whitter,-118.0291,33.9776,197,2025-06-11,61.7,71.1,80.6
Whitter,-118.0291,33.9776,197,2025-06-12,63.2,70.7,78.3
Whitter,-118.0291,33.9776,197,2025-06-13,63.1,69.7,76.3
Whitter,-118.0291,33.9776,197,2025-06-14,62.7,70.1,77.6
Whitter,-118.0291,33.9776,197,2025-06-15,57.2,69.7,82.2
Whitter,-118.0291,33.9776,197,2025-06-16,58.2,74.4,90.5
Whitter,-118.0291,33.9776,197,2025-06-17,58.0,72.7,87.5
Whitter,-118.0291,33.9776,197,2025-06-18,58.6,73.5,88.4
Whitter,-118.0291,33.9776,197,2025-06-19,58.2,71.5,84.8
Whitter,-118.0291,33.9776,197,2025-06-20,62.6,70.4,78.2
Whitter,-118.0291,33.9776,197,2025-06-21,60.9,68.6,76.4
Whitter,-118.0291,33.9776,197,2025-06-22,55.7,63.7,71.8
Whitter,-118.0291,33.9776,197,2025-06-23,54.9,66.5,78.1
Whitter,-118.0291,33.9776,197,2025-06-24,58.5,66.1,73.8
Whitter,-118.0291,33.9776,197,2025-06-25,58.9,67.1,75.2
Whitter,-118.0291,33.9776,197,2025-06-26,59.9,69.4,78.9
Whitter,-118.0291,33.9776,197,2025-06-27,63.3,71.6,79.8
Whitter,-118.0291,33.9776,197,2025-06-28,60.3,70.5,80.7
Whitter,-118.0291,33.9776,197,2025-06-29,58.1,72.8,87.5
Whitter,-118.0291,33.9776,197,2025-06-30,57.4,71.6,85.8
Whitter,-118.0291,33.9776,197,2025-07-01,55.4,69.7,83.9
Whitter,-118.0291,33.9776,197,2025-07-02,55.4,67.7,80.0
Whitter,-118.0291,33.9776,197,2025-07-03,61.9,69.4,76.8
Whitter,-118.0291,33.9776,197,2025-07-04,60.1,67.6,75.1
Whitter,-118.0291,33.9776,197,2025-07-05,59.1,70.8,82.5
Whitter,-118.0291,33.9776,197,2025-07-06,57.0,70.4,83.8
Whitter,-118.0291,33.9776,197,2025-07-07,58.5,70.2,81.9
Whitter,-118.0291,33.9776,197,2025-07-08,55.3,68.6,81.9
Whitter,-118.0291,33.9776,197,2025-07-09,55.3,70.0,84.8
Whitter,-118.0291,33.9776,197,2025-07-10,58.1,72.9,87.6
Whitter,-118.0291,33.9776,197,2025-07-11,58.0,71.9,85.8
Whitter,-118.0291,33.9776,197,2025-07-12,62.9,70.7,78.5
Whitter,-118.0291,33.9776,197,2025-07-13,65.2,71.9,78.5
Whitter,-118.0291,33.9776,197,2025-07-14,62.9,71.5,80.1
Whitter,-118.0291,33.9776,197,2025-07-15,60.5,69.2,77.9
Whitter,-118.0291,33.9776,197,2025-07-16,60.4,68.2,76.1
Whitter,-118.0291,33.9776,197,2025-07-17,59.5,69.4,79.3
Whitter,-118.0291,33.9776,197,2025-07-18,58.9,71.0,83.1
Whitter,-118.0291,33.9776,197,2025-07-19,61.0,69.8,78.7
Whitter,-118.0291,33.9776,197,2025-07-20,66.3,72.2,78.0
Whitter,-118.0291,33.9776,197,2025-07-21,66.0,71.5,77.0
Whitter,-118.0291,33.9776,197,2025-07-22,65.4,70.6,75.8
Whitter,-118.0291,33.9776,197,2025-07-23,65.0,70.9,76.8
Whitter,-118.0291,33.9776,197,2025-07-24,56.1,68.5,80.9
Whitter,-118.0291,33.9776,197,2025-07-25,55.7,68.1,80.4
Whitter,-118.0291,33.9776,197,2025-07-26,57.1,67.2,77.3
Whitter,-118.0291,33.9776,197,2025-07-27,57.0,67.6,78.1
Whitter,-118.0291,33.9776,197,2025-07-28,56.9,67.9,78.8
Whitter,-118.0291,33.9776,197,2025-07-29,57.0,68.2,79.4
Whitter,-118.0291,33.9776,197,2025-07-30,57.4,69.4,81.5
Whitter,-118.0291,33.9776,197,2025-07-31,57.8,70.4,83.1
Whitter,-118.0291,33.9776,197,2025-08-01,58.0,70.7,83.4
Whitter,-118.0291,33.9776,197,2025-08-02,59.3,71.0,82.6
Whitter,-118.0291,33.9776,197,2025-08-03,60.0,71.8,83.7
Whitter,-118.0291,33.9776,197,2025-08-04,60.8,73.0,85.2
Whitter,-118.0291,33.9776,197,2025-08-05,60.1,71.6,83.0
Whitter,-118.0291,33.9776,197,2025-08-06,59.6,72.2,84.7
Whitter,-118.0291,33.9776,197,2025-08-07,58.7,74.5,90.3
Whitter,-118.0291,33.9776,197,2025-08-08,59.4,77.1,94.9
Whitter,-118.0291,33.9776,197,2025-08-09,61.0,75.2,89.4
Whitter,-118.0291,33.9776,197,2025-08-10,60.4,72.1,83.8
Whitter,-118.0291,33.9776,197,2025-08-11,60.3,72.6,85.0
Whitter,-118.0291,33.9776,197,2025-08-12,60.6,71.0,81.5
Whitter,-118.0291,33.9776,197,2025-08-13,62.4,71.4,80.5
Whitter,-118.0291,33.9776,197,2025-08-14,67.0,73.3,79.7
Whitter,-118.0291,33.9776,197,2025-08-15,67.0,72.9,78.8
Whitter,-118.0291,33.9776,197,2025-08-16,66.5,71.2,75.8
Whitter,-118.0291,33.9776,197,2025-08-17,60.9,69.5,78.0
Whitter,-118.0291,33.9776,197,2025-08-18,62.3,71.6,80.9
Whitter,-118.0291,33.9776,197,2025-08-19,61.7,73.0,84.4
Whitter,-118.0291,33.9776,197,2025-08-20,61.6,74.2,86.9
Whitter,-118.0291,33.9776,197,2025-08-21,63.8,78.3,92.7
Whitter,-118.0291,33.9776,197,2025-08-22,65.3,79.5,93.8
Whitter,-118.0291,33.9776,197,2025-08-23,64.1,78.1,92.2
Whitter,-118.0291,33.9776,197,2025-08-24,64.9,79.5,94.1
Whitter,-118.0291,33.9776,197,2025-08-25,63.9,76.6,89.3
Whitter,-118.0291,33.9776,197,2025-08-26,63.6,74.7,85.8
Whitter,-118.0291,33.9776,197,2025-08-27,60.5,71.6,82.8
Whitter,-118.0291,33.9776,197,2025-08-28,60.4,75.8,91.1
Whitter,-118.0291,33.9776,197,2025-08-29,63.0,73.1,83.2
Whitter,-118.0291,33.9776,197,2025-08-30,63.0,77.1,91.3
Whitter,-118.0291,33.9776,197,2025-08-31,63.6,77.5,91.3
Whitter,-118.0291,33.9776,197,2025-09-01,63.5,78.0,92.5

Scripps,-117.7121,34.1038,1086,2025-03-01,51.0,64.1,77.3
Scripps,-117.7121,34.1038,1086,2025-03-02,50.8,54.5,58.3
Scripps,-117.7121,34.1038,1086,2025-03-03,42.5,51.4,60.2
Scripps,-117.7121,34.1038,1086,2025-03-04,39.8,50.6,61.4
Scripps,-117.7121,34.1038,1086,2025-03-05,42.5,55.2,67.9
Scripps,-117.7121,34.1038,1086,2025-03-06,45.2,51.2,57.1
Scripps,-117.7121,34.1038,1086,2025-03-07,40.0,45.8,51.6
Scripps,-117.7121,34.1038,1086,2025-03-08,38.7,49.3,59.9
Scripps,-117.7121,34.1038,1086,2025-03-09,39.1,53.2,67.2
Scripps,-117.7121,34.1038,1086,2025-03-10,45.3,59.5,73.8
Scripps,-117.7121,34.1038,1086,2025-03-11,45.9,59.4,72.9
Scripps,-117.7121,34.1038,1086,2025-03-12,49.2,54.4,59.6
Scripps,-117.7121,34.1038,1086,2025-03-13,46.6,53.8,61.1
Scripps,-117.7121,34.1038,1086,2025-03-14,40.3,47.2,54.2
Scripps,-117.7121,34.1038,1086,2025-03-15,38.7,42.7,46.8
Scripps,-117.7121,34.1038,1086,2025-03-16,41.2,52.1,63.0
Scripps,-117.7121,34.1038,1086,2025-03-17,43.4,57.1,70.9
Scripps,-117.7121,34.1038,1086,2025-03-18,41.9,53.7,65.6
Scripps,-117.7121,34.1038,1086,2025-03-19,41.7,53.4,65.2
Scripps,-117.7121,34.1038,1086,2025-03-20,46.3,61.3,76.2
Scripps,-117.7121,34.1038,1086,2025-03-21,49.2,61.0,72.8
Scripps,-117.7121,34.1038,1086,2025-03-22,49.4,63.6,77.8
Scripps,-117.7121,34.1038,1086,2025-03-23,50.1,62.2,74.4
Scripps,-117.7121,34.1038,1086,2025-03-24,50.2,63.3,76.4
Scripps,-117.7121,34.1038,1086,2025-03-25,56.8,74.1,91.5
Scripps,-117.7121,34.1038,1086,2025-03-26,52.5,66.8,81.1
Scripps,-117.7121,34.1038,1086,2025-03-27,52.7,56.4,60.1
Scripps,-117.7121,34.1038,1086,2025-03-28,52.7,58.9,65.2
Scripps,-117.7121,34.1038,1086,2025-03-29,51.2,57.6,64.0
Scripps,-117.7121,34.1038,1086,2025-03-30,50.6,57.3,64.0
Scripps,-117.7121,34.1038,1086,2025-03-31,51.0,56.9,62.7
Scripps,-117.7121,34.1038,1086,2025-04-01,49.6,57.8,65.9
Scripps,-117.7121,34.1038,1086,2025-04-02,44.2,53.6,63.0
Scripps,-117.7121,34.1038,1086,2025-04-03,43.3,52.6,61.8
Scripps,-117.7121,34.1038,1086,2025-04-04,43.9,53.5,63.0
Scripps,-117.7121,34.1038,1086,2025-04-05,43.1,57.0,70.9
Scripps,-117.7121,34.1038,1086,2025-04-06,47.9,62.6,77.4
Scripps,-117.7121,34.1038,1086,2025-04-07,49.7,65.0,80.3
Scripps,-117.7121,34.1038,1086,2025-04-08,51.2,65.2,79.2
Scripps,-117.7121,34.1038,1086,2025-04-09,52.2,66.1,80.1
Scripps,-117.7121,34.1038,1086,2025-04-10,54.7,69.8,84.9
Scripps,-117.7121,34.1038,1086,2025-04-11,56.7,70.9,85.0
Scripps,-117.7121,34.1038,1086,2025-04-12,55.7,70.5,85.3
Scripps,-117.7121,34.1038,1086,2025-04-13,52.4,65.0,77.5
Scripps,-117.7121,34.1038,1086,2025-04-14,52.3,62.7,73.2
Scripps,-117.7121,34.1038,1086,2025-04-15,50.7,61.3,71.9
Scripps,-117.7121,34.1038,1086,2025-04-16,50.0,57.2,64.3
Scripps,-117.7121,34.1038,1086,2025-04-17,51.4,56.0,60.6
Scripps,-117.7121,34.1038,1086,2025-04-18,52.3,54.6,57.0
Scripps,-117.7121,34.1038,1086,2025-04-19,45.1,50.8,56.5
Scripps,-117.7121,34.1038,1086,2025-04-20,44.3,58.9,73.6
Scripps,-117.7121,34.1038,1086,2025-04-21,48.5,62.5,76.6
Scripps,-117.7121,34.1038,1086,2025-04-22,48.4,61.5,74.7
Scripps,-117.7121,34.1038,1086,2025-04-23,49.2,60.1,71.1
Scripps,-117.7121,34.1038,1086,2025-04-24,52.7,57.5,62.4
Scripps,-117.7121,34.1038,1086,2025-04-25,52.7,59.7,66.7
Scripps,-117.7121,34.1038,1086,2025-04-26,47.5,54.2,60.9
Scripps,-117.7121,34.1038,1086,2025-04-27,46.9,52.1,57.3
Scripps,-117.7121,34.1038,1086,2025-04-28,47.0,52.7,58.4
Scripps,-117.7121,34.1038,1086,2025-04-29,49.2,58.3,67.4
Scripps,-117.7121,34.1038,1086,2025-04-30,49.1,62.5,75.8
Scripps,-117.7121,34.1038,1086,2025-05-01,52.5,62.1,71.6
Scripps,-117.7121,34.1038,1086,2025-05-02,53.9,62.2,70.6
Scripps,-117.7121,34.1038,1086,2025-05-03,54.3,62.7,71.2
Scripps,-117.7121,34.1038,1086,2025-05-04,52.1,56.7,61.3
Scripps,-117.7121,34.1038,1086,2025-05-05,51.5,53.8,56.0
Scripps,-117.7121,34.1038,1086,2025-05-06,51.8,55.9,59.9
Scripps,-117.7121,34.1038,1086,2025-05-07,53.0,56.5,60.1
Scripps,-117.7121,34.1038,1086,2025-05-08,53.7,63.8,73.8
Scripps,-117.7121,34.1038,1086,2025-05-09,54.0,69.1,84.1
Scripps,-117.7121,34.1038,1086,2025-05-10,60.7,77.5,94.2
Scripps,-117.7121,34.1038,1086,2025-05-11,65.0,82.0,99.0
Scripps,-117.7121,34.1038,1086,2025-05-12,56.6,74.1,91.6
Scripps,-117.7121,34.1038,1086,2025-05-13,52.8,62.3,71.8
Scripps,-117.7121,34.1038,1086,2025-05-14,51.9,58.8,65.6
Scripps,-117.7121,34.1038,1086,2025-05-15,51.0,61.5,72.1
Scripps,-117.7121,34.1038,1086,2025-05-16,51.5,64.0,76.5
Scripps,-117.7121,34.1038,1086,2025-05-17,53.2,63.7,74.2
Scripps,-117.7121,34.1038,1086,2025-05-18,54.1,57.8,61.6
Scripps,-117.7121,34.1038,1086,2025-05-19,52.7,60.4,68.0
Scripps,-117.7121,34.1038,1086,2025-05-20,52.4,68.0,83.6
Scripps,-117.7121,34.1038,1086,2025-05-21,59.2,73.9,88.5
Scripps,-117.7121,34.1038,1086,2025-05-22,59.2,74.6,89.9
Scripps,-117.7121,34.1038,1086,2025-05-23,57.0,70.3,83.7
Scripps,-117.7121,34.1038,1086,2025-05-24,57.8,68.0,78.2
Scripps,-117.7121,34.1038,1086,2025-05-25,56.6,64.6,72.7
Scripps,-117.7121,34.1038,1086,2025-05-26,56.4,65.2,74.1
Scripps,-117.7121,34.1038,1086,2025-05-27,56.6,65.5,74.3
Scripps,-117.7121,34.1038,1086,2025-05-28,58.7,69.0,79.2
Scripps,-117.7121,34.1038,1086,2025-05-29,58.5,65.2,71.9
Scripps,-117.7121,34.1038,1086,2025-05-30,58.4,67.7,77.1
Scripps,-117.7121,34.1038,1086,2025-05-31,60.4,78.3,96.2
Scripps,-117.7121,34.1038,1086,2025-06-01,62.3,76.4,90.6
Scripps,-117.7121,34.1038,1086,2025-06-02,59.7,72.4,85.0
Scripps,-117.7121,34.1038,1086,2025-06-03,58.6,69.2,79.7
Scripps,-117.7121,34.1038,1086,2025-06-04,58.2,66.5,74.9
Scripps,-117.7121,34.1038,1086,2025-06-05,58.3,66.5,74.7
Scripps,-117.7121,34.1038,1086,2025-06-06,58.1,67.5,76.9
Scripps,-117.7121,34.1038,1086,2025-06-07,58.4,67.4,76.3
Scripps,-117.7121,34.1038,1086,2025-06-08,56.0,66.1,76.1
Scripps,-117.7121,34.1038,1086,2025-06-09,56.0,68.0,80.0
Scripps,-117.7121,34.1038,1086,2025-06-10,57.0,67.6,78.2
Scripps,-117.7121,34.1038,1086,2025-06-11,58.5,72.0,85.5
Scripps,-117.7121,34.1038,1086,2025-06-12,58.7,71.2,83.7
Scripps,-117.7121,34.1038,1086,2025-06-13,59.6,70.5,81.3
Scripps,-117.7121,34.1038,1086,2025-06-14,58.8,70.6,82.4
Scripps,-117.7121,34.1038,1086,2025-06-15,58.6,73.3,88.0
Scripps,-117.7121,34.1038,1086,2025-06-16,60.7,77.5,94.3
Scripps,-117.7121,34.1038,1086,2025-06-17,62.2,76.6,91.0
Scripps,-117.7121,34.1038,1086,2025-06-18,62.4,77.8,93.1
Scripps,-117.7121,34.1038,1086,2025-06-19,61.2,76.2,91.2
Scripps,-117.7121,34.1038,1086,2025-06-20,60.7,71.9,83.0
Scripps,-117.7121,34.1038,1086,2025-06-21,59.9,69.7,79.5
Scripps,-117.7121,34.1038,1086,2025-06-22,57.7,65.1,72.5
Scripps,-117.7121,34.1038,1086,2025-06-23,57.4,69.0,80.7
Scripps,-117.7121,34.1038,1086,2025-06-24,57.0,67.3,77.7
Scripps,-117.7121,34.1038,1086,2025-06-25,56.9,67.6,78.4
Scripps,-117.7121,34.1038,1086,2025-06-26,57.4,70.5,83.6
Scripps,-117.7121,34.1038,1086,2025-06-27,58.8,71.9,84.9
Scripps,-117.7121,34.1038,1086,2025-06-28,58.9,73.1,87.3
Scripps,-117.7121,34.1038,1086,2025-06-29,58.9,75.6,92.3
Scripps,-117.7121,34.1038,1086,2025-06-30,61.2,76.3,91.5
Scripps,-117.7121,34.1038,1086,2025-07-01,58.7,74.5,90.3
Scripps,-117.7121,34.1038,1086,2025-07-02,57.0,71.2,85.4
Scripps,-117.7121,34.1038,1086,2025-07-03,56.8,69.8,82.7
Scripps,-117.7121,34.1038,1086,2025-07-04,58.4,70.1,81.8
Scripps,-117.7121,34.1038,1086,2025-07-05,59.0,73.4,87.8
Scripps,-117.7121,34.1038,1086,2025-07-06,59.8,75.1,90.5
Scripps,-117.7121,34.1038,1086,2025-07-07,57.8,72.9,88.0
Scripps,-117.7121,34.1038,1086,2025-07-08,57.7,72.7,87.6
Scripps,-117.7121,34.1038,1086,2025-07-09,58.8,74.8,90.8
Scripps,-117.7121,34.1038,1086,2025-07-10,64.1,78.5,92.9
Scripps,-117.7121,34.1038,1086,2025-07-11,61.1,77.1,93.1
Scripps,-117.7121,34.1038,1086,2025-07-12,60.7,73.1,85.5
Scripps,-117.7121,34.1038,1086,2025-07-13,60.8,72.6,84.4
Scripps,-117.7121,34.1038,1086,2025-07-14,60.3,72.8,85.4
Scripps,-117.7121,34.1038,1086,2025-07-15,59.4,72.0,84.5
Scripps,-117.7121,34.1038,1086,2025-07-16,59.3,71.1,82.8
Scripps,-117.7121,34.1038,1086,2025-07-17,59.5,72.4,85.3
Scripps,-117.7121,34.1038,1086,2025-07-18,61.2,74.4,87.6
Scripps,-117.7121,34.1038,1086,2025-07-19,61.9,71.4,80.9
Scripps,-117.7121,34.1038,1086,2025-07-20,62.2,72.4,82.6
Scripps,-117.7121,34.1038,1086,2025-07-21,63.4,72.9,82.3
